4413,-9.67,0.22,0.28,359.06,-87.75,-1.06
4435,-9.68,0.19,0.26,359.06,-87.75,-1.06
4461,-9.67,0.24,0.24,359.06,-87.75,-1.06
4482,-9.70,0.17,0.27,359.06,-87.75,-1.06
4508,-9.66,0.18,0.27,359.06,-87.75,-1.06
4531,-9.68,0.19,0.35,359.06,-87.75,-1.06
4552,-9.67,0.20,0.31,359.06,-87.75,-1.06
4574,-9.68,0.21,0.31,359.06,-87.75,-1.06
4598,-9.68,0.20,0.28,359.06,-87.75,-1.06
4620,-9.67,0.20,0.33,359.06,-87.75,-1.06
4641,-9.66,0.24,0.26,359.06,-87.75,-1.06
4663,-9.66,0.22,0.24,359.06,-87.75,-1.06
4685,-9.70,0.20,0.26,359.06,-87.75,-1.06
4710,-9.68,0.20,0.29,359.06,-87.75,-1.06
4736,-9.66,0.19,0.31,359.06,-87.75,-1.06
4759,-9.67,0.18,0.27,359.13,-87.81,-1.06
4789,-9.68,0.18,0.26,359.13,-87.81,-1.06
4811,-9.68,0.20,0.30,359.13,-87.81,-1.00
4832,-9.67,0.21,0.29,359.13,-87.81,-1.00
4854,-9.69,0.20,0.25,359.13,-87.81,-1.00
4878,-9.67,0.10,0.30,359.13,-87.81,-1.00
4900,-9.65,0.18,0.30,359.13,-87.81,-1.00
4922,-9.68,0.13,0.33,359.13,-87.81,-1.00
4943,-9.67,0.19,0.30,359.13,-87.81,-1.00
4964,-9.68,0.23,0.28,359.13,-87.81,-1.00
4992,-9.69,0.18,0.30,359.13,-87.81,-1.00
5015,-9.69,0.14,0.32,359.13,-87.81,-1.00
5041,-9.66,0.15,0.31,359.13,-87.81,-1.00
5064,-9.69,0.22,0.29,359.19,-87.81,-1.00
5091,-9.70,0.17,0.26,359.19,-87.81,-1.00
5112,-9.67,0.16,0.28,359.19,-87.81,-1.00
5133,-9.67,0.20,0.30,359.19,-87.81,-1.00
5155,-9.67,0.16,0.28,359.19,-87.81,-1.00
5180,-9.68,0.17,0.28,359.19,-87.81,-1.00
5201,-9.68,0.19,0.29,359.25,-87.81,-1.00
5223,-9.67,0.18,0.27,359.25,-87.81,-1.00
5244,-9.69,0.17,0.30,359.25,-87.81,-1.00
5265,-9.68,0.21,0.26,359.25,-87.81,-1.00
5289,-9.67,0.17,0.30,359.25,-87.81,-1.00
5312,-9.68,0.17,0.33,359.25,-87.81,-1.00
5334,-9.66,0.19,0.28,359.31,-87.81,-1.00
5360,-9.67,0.18,0.28,359.31,-87.81,-1.00
5383,-9.69,0.18,0.30,359.31,-87.81,-1.00
5403,-9.68,0.15,0.29,359.31,-87.81,-1.00
5426,-9.66,0.19,0.33,359.31,-87.81,-1.00
5449,-9.68,0.17,0.29,359.31,-87.81,-1.00
5472,-9.68,0.17,0.29,359.31,-87.81,-1.00
5493,-9.67,0.16,0.30,359.31,-87.81,-1.00
5514,-9.68,0.18,0.31,359.31,-87.81,-1.00
5536,-9.70,0.18,0.32,359.31,-87.81,-1.00
5564,-9.68,0.17,0.32,359.31,-87.81,-1.00
5591,-9.67,0.13,0.33,359.25,-87.81,-1.00
5613,-9.68,0.20,0.33,359.25,-87.81,-1.00
5639,-9.67,0.19,0.33,359.25,-87.81,-1.00
5662,-9.68,0.18,0.30,359.25,-87.81,-1.00
5684,-9.67,0.16,0.33,359.25,-87.81,-1.00
5704,-9.69,0.22,0.29,359.19,-87.81,-1.00
5732,-9.64,0.16,0.34,359.19,-87.81,-1.00
5754,-9.66,0.20,0.30,359.13,-87.81,-1.00
5776,-9.69,0.17,0.30,359.13,-87.81,-1.00
5803,-9.67,0.17,0.32,359.13,-87.81,-1.00
5827,-9.69,0.20,0.31,359.06,-87.81,-1.00
5851,-9.69,0.19,0.29,359.06,-87.81,-1.00
5873,-9.66,0.21,0.32,359.00,-87.81,-1.00
5895,-9.67,0.22,0.24,359.00,-87.81,-1.00
5918,-9.69,0.19,0.31,358.94,-87.81,-1.00
5942,-9.67,0.19,0.33,358.94,-87.81,-1.00
5964,-9.69,0.20,0.36,358.88,-87.81,-1.00
5985,-9.68,0.20,0.32,358.88,-87.81,-1.00
6006,-9.69,0.14,0.35,358.88,-87.81,-1.00
6030,-9.70,0.19,0.31,358.81,-87.81,-1.00
6053,-9.68,0.22,0.31,358.81,-87.81,-1.00
6075,-9.67,0.23,0.33,358.81,-87.81,-1.00
6095,-9.67,0.21,0.29,358.75,-87.81,-1.00
6117,-9.68,0.22,0.31,358.75,-87.81,-1.00
6139,-9.66,0.24,0.32,358.69,-87.81,-1.00
6163,-9.68,0.22,0.29,358.69,-87.81,-1.00
6189,-9.67,0.23,0.30,358.63,-87.81,-1.00
6212,-9.67,0.24,0.35,358.63,-87.81,-1.00
6235,-9.61,0.19,0.39,358.56,-87.81,-1.00
6255,-9.64,0.23,0.34,358.50,-87.87,-1.00
6277,-9.69,0.22,0.31,358.44,-87.87,-1.00
6299,-9.65,0.19,0.26,358.38,-87.94,-1.00
6321,-9.69,0.17,0.22,358.31,-88.00,-1.00
6344,-9.71,0.19,0.22,358.25,-88.06,-1.00
6366,-9.68,0.23,0.21,358.25,-88.06,-1.00
6386,-9.67,0.33,0.25,358.25,-88.06,-1.00
6413,-9.68,0.30,0.25,358.19,-88.06,-1.00
6437,-9.64,0.15,0.26,358.19,-88.12,-1.00
6464,-9.66,0.22,0.25,358.13,-88.12,-1.00
6494,-9.68,0.29,0.24,358.06,-88.12,-1.00
6515,-9.69,0.26,0.19,358.06,-88.12,-1.00
6537,-9.67,0.22,0.25,358.00,-88.19,-1.00
6558,-9.66,0.24,0.30,358.00,-88.19,-1.00
6580,-9.67,0.28,0.28,357.94,-88.19,-1.00
6603,-9.67,0.27,0.23,357.88,-88.19,-1.00
6625,-9.69,0.26,0.26,357.75,-88.25,-1.00
6646,-9.70,0.26,0.19,357.69,-88.31,-1.00
6668,-9.71,0.21,0.15,357.63,-88.31,-1.00
6689,-9.71,0.17,0.07,357.56,-88.31,-1.00
6714,-9.66,0.18,0.21,357.50,-88.37,-0.94
6735,-9.64,0.43,0.19,357.50,-88.37,-0.94
6762,-9.67,0.24,0.15,357.50,-88.37,-0.94
6782,-9.68,0.21,0.18,357.50,-88.37,-0.94
6805,-9.70,0.24,0.11,357.63,-88.44,-0.88
6827,-9.70,0.14,0.17,357.75,-88.44,-0.88
6848,-9.67,0.23,0.14,357.94,-88.44,-0.81
6868,-9.70,0.18,0.20,358.06,-88.44,-0.81
6891,-9.66,0.16,0.36,358.25,-88.37,-0.75
6918,-9.62,0.22,0.42,358.44,-88.37,-0.75
6943,-9.62,0.11,0.42,358.63,-88.37,-0.69
6967,-9.69,0.24,0.23,358.75,-88.44,-0.69
6988,-9.70,0.46,0.07,358.81,-88.50,-0.75
7011,-9.68,0.38,-0.11,358.94,-88.56,-0.69
7035,-9.69,0.04,0.11,359.00,-88.56,-0.69
7057,-9.66,0.04,0.23,359.06,-88.62,-0.63
7078,-9.66,0.11,0.28,359.19,-88.62,-0.63
7106,-9.64,0.16,0.23,359.25,-88.62,-0.63
7128,-9.67,0.25,0.17,359.25,-88.62,-0.63
7149,-9.69,0.16,0.21,359.31,-88.62,-0.63
7171,-9.65,0.23,0.22,359.31,-88.69,-0.63
7194,-9.61,0.24,0.20,359.31,-88.69,-0.63
7217,-9.72,0.13,0.12,359.31,-88.75,-0.63
7238,-9.63,0.13,0.02,359.31,-88.75,-0.69
7259,-9.68,0.34,0.00,359.31,-88.75,-0.69
7280,-9.70,0.34,0.08,359.31,-88.75,-0.69
7307,-9.69,0.28,0.09,359.31,-88.75,-0.69
7327,-9.66,0.20,0.24,359.31,-88.75,-0.69
7349,-9.67,0.29,0.16,359.31,-88.75,-0.69
7370,-9.70,0.20,0.16,359.31,-88.75,-0.69
7393,-9.72,0.19,0.11,359.31,-88.75,-0.69
7416,-9.69,0.21,0.12,359.31,-88.75,-0.69
7438,-9.73,0.17,0.10,359.38,-88.75,-0.69
7459,-9.68,0.20,0.11,359.38,-88.75,-0.69
7481,-9.72,0.26,0.12,359.38,-88.75,-0.63
7503,-9.65,0.24,0.26,359.44,-88.75,-0.63
7527,-9.65,0.22,0.25,359.44,-88.69,-0.63
7548,-9.64,0.23,0.22,359.44,-88.69,-0.63
7572,-9.66,0.23,0.25,359.50,-88.75,-0.56
7597,-9.67,0.22,0.24,359.50,-88.75,-0.56
7620,-9.71,0.16,0.17,359.50,-88.75,-0.50
7643,-9.66,0.15,0.12,359.50,-88.75,-0.50
7670,-9.66,0.16,0.16,359.50,-88.75,-0.44
7699,-9.70,0.05,0.18,359.50,-88.75,-0.37
7724,-9.66,0.17,0.25,359.56,-88.81,-0.37
7747,-9.63,0.13,0.25,359.56,-88.81,-0.31
7769,-9.69,0.07,0.20,359.56,-88.81,-0.31
7797,-9.69,0.16,0.10,359.56,-88.81,-0.31
7819,-9.67,0.14,0.19,359.63,-88.81,-0.25
7840,-9.67,0.12,0.19,359.63,-88.81,-0.25
7863,-9.71,0.10,0.14,359.63,-88.81,-0.25
